date,mid_price,ask_price,bid_price
2024-06-03 02:26:00,156.079,156.079,156.079
2024-06-03 02:28:00,156.079,156.079,156.079
2024-06-03 02:29:00,156.055,156.055,156.055
2024-06-03 02:31:00,156.055,156.055,156.055
2024-06-03 02:32:00,156.055,156.055,156.055
2024-06-03 02:34:00,156.055,156.055,156.055
2024-06-03 02:35:00,156.079,156.079,156.079
2024-06-03 02:37:00,156.079,156.079,156.079
2024-06-03 02:38:00,156.079,156.079,156.079
2024-06-03 02:39:00,156.104,156.104,156.104
2024-06-03 02:41:00,156.104,156.104,156.104
2024-06-03 02:42:00,156.104,156.104,156.104
2024-06-03 02:44:00,156.104,156.104,156.104
2024-06-03 02:45:00,156.104,156.104,156.104
2024-06-03 02:47:00,156.128,156.128,156.128
2024-06-03 02:48:00,156.128,156.128,156.128
2024-06-03 02:50:00,156.128,156.128,156.128
2024-06-03 02:51:00,156.128,156.128,156.128
2024-06-03 02:53:00,156.152,156.152,156.152
2024-06-03 02:54:00,156.152,156.152,156.152
2024-06-03 02:55:00,156.177,156.177,156.177
2024-06-03 02:57:00,156.152,156.152,156.152
2024-06-03 02:58:00,156.177,156.177,156.177
2024-06-03 03:00:00,156.201,156.201,156.201
2024-06-03 03:01:00,156.226,156.226,156.226
2024-06-03 03:03:00,156.25,156.25,156.25
2024-06-03 03:04:00,156.25,156.25,156.25
2024-06-03 03:06:00,156.25,156.25,156.25
2024-06-03 03:07:00,156.274,156.274,156.274
2024-06-03 03:08:00,156.25,156.25,156.25
2024-06-03 03:10:00,156.25,156.25,156.25
2024-06-03 03:11:00,156.25,156.25,156.25
2024-06-03 03:13:00,156.25,156.25,156.25
2024-06-03 03:14:00,156.201,156.201,156.201
2024-06-03 03:16:00,156.226,156.226,156.226
2024-06-03 03:17:00,156.201,156.201,156.201
2024-06-03 03:19:00,156.226,156.226,156.226
2024-06-03 03:20:00,156.201,156.201,156.201
2024-06-03 03:22:00,156.201,156.201,156.201
2024-06-03 03:23:00,156.201,156.201,156.201
2024-06-03 03:24:00,156.226,156.226,156.226
2024-06-03 03:26:00,156.226,156.226,156.226
2024-06-03 03:27:00,156.25,156.25,156.25
2024-06-03 03:29:00,156.226,156.226,156.226
2024-06-03 03:30:00,156.226,156.226,156.226
2024-06-03 03:32:00,156.226,156.226,156.226
2024-06-03 03:33:00,156.226,156.226,156.226
2024-06-03 03:35:00,156.25,156.25,156.25
2024-06-03 03:36:00,156.25,156.25,156.25
2024-06-03 03:38:00,156.226,156.226,156.226
2024-06-03 03:39:00,156.226,156.226,156.226
2024-06-03 03:40:00,156.226,156.226,156.226
2024-06-03 03:42:00,156.226,156.226,156.226
2024-06-03 03:43:00,156.226,156.226,156.226
2024-06-03 03:45:00,156.25,156.25,156.25
2024-06-03 03:46:00,156.226,156.226,156.226
2024-06-03 03:48:00,156.226,156.226,156.226
2024-06-03 03:49:00,156.226,156.226,156.226
2024-06-03 03:51:00,156.201,156.201,156.201
2024-06-03 03:52:00,156.201,156.201,156.201
2024-06-03 03:53:00,156.201,156.201,156.201
2024-06-03 03:55:00,156.201,156.201,156.201
2024-06-03 03:56:00,156.201,156.201,156.201
2024-06-03 03:58:00,156.226,156.226,156.226
2024-06-03 03:59:00,156.226,156.226,156.226
2024-06-03 04:01:00,156.226,156.226,156.226
2024-06-03 04:02:00,156.226,156.226,156.226
2024-06-03 04:04:00,156.226,156.226,156.226
2024-06-03 04:05:00,156.226,156.226,156.226
2024-06-03 04:07:00,156.201,156.201,156.201
2024-06-03 04:08:00,156.226,156.226,156.226
2024-06-03 04:09:00,156.201,156.201,156.201
2024-06-03 04:11:00,156.226,156.226,156.226
2024-06-03 04:12:00,156.226,156.226,156.226
2024-06-03 04:14:00,156.226,156.226,156.226
2024-06-03 04:15:00,156.226,156.226,156.226
2024-06-03 04:17:00,156.226,156.226,156.226
2024-06-03 04:18:00,156.226,156.226,156.226
2024-06-03 04:20:00,156.226,156.226,156.226
2024-06-03 04:21:00,156.226,156.226,156.226
2024-06-03 04:23:00,156.226,156.226,156.226
2024-06-03 04:24:00,156.25,156.25,156.25
2024-06-03 04:25:00,156.274,156.274,156.274
2024-06-03 04:27:00,156.274,156.274,156.274
2024-06-03 04:28:00,156.274,156.274,156.274
2024-06-03 04:30:00,156.274,156.274,156.274
2024-06-03 04:31:00,156.25,156.25,156.25
2024-06-03 04:33:00,156.25,156.25,156.25
2024-06-03 04:34:00,156.25,156.25,156.25
2024-06-03 04:36:00,156.25,156.25,156.25
2024-06-03 04:37:00,156.25,156.25,156.25
2024-06-03 04:38:00,156.274,156.274,156.274
2024-06-03 04:40:00,156.25,156.25,156.25
2024-06-03 04:41:00,156.274,156.274,156.274
2024-06-03 04:43:00,156.274,156.274,156.274
2024-06-03 04:44:00,156.274,156.274,156.274
2024-06-03 04:46:00,156.25,156.25,156.25
2024-06-03 04:47:00,156.25,156.25,156.25
2024-06-03 04:49:00,156.25,156.25,156.25
2024-06-03 04:50:00,156.25,156.25,156.25
2024-06-03 04:52:00,156.25,156.25,156.25
2024-06-03 04:53:00,156.226,156.226,156.226
2024-06-03 04:54:00,156.226,156.226,156.226
2024-06-03 04:56:00,156.226,156.226,156.226
2024-06-03 04:57:00,156.25,156.25,156.25
2024-06-03 04:59:00,156.25,156.25,156.25
2024-06-03 05:00:00,156.25,156.25,156.25
2024-06-03 05:02:00,156.226,156.226,156.226
2024-06-03 05:03:00,156.226,156.226,156.226
2024-06-03 05:05:00,156.226,156.226,156.226
2024-06-03 05:06:00,156.226,156.226,156.226
2024-06-03 05:08:00,156.226,156.226,156.226
2024-06-03 05:09:00,156.226,156.226,156.226
2024-06-03 05:10:00,156.226,156.226,156.226
2024-06-03 05:12:00,156.226,156.226,156.226
2024-06-03 05:13:00,156.226,156.226,156.226
2024-06-03 05:15:00,156.226,156.226,156.226
2024-06-03 05:16:00,156.177,156.177,156.177
2024-06-03 05:18:00,156.177,156.177,156.177
2024-06-03 05:19:00,156.177,156.177,156.177
2024-06-03 05:21:00,156.201,156.201,156.201
2024-06-03 05:22:00,156.201,156.201,156.201
2024-06-03 05:23:00,156.201,156.201,156.201
2024-06-03 05:25:00,156.201,156.201,156.201
2024-06-03 05:26:00,156.201,156.201,156.201
2024-06-03 05:28:00,156.201,156.201,156.201
2024-06-03 05:29:00,156.177,156.177,156.177
2024-06-03 05:31:00,156.177,156.177,156.177
2024-06-03 05:32:00,156.152,156.152,156.152
2024-06-03 05:34:00,156.128,156.128,156.128
2024-06-03 05:35:00,156.128,156.128,156.128
2024-06-03 05:37:00,156.128,156.128,156.128
2024-06-03 05:38:00,156.128,156.128,156.128
2024-06-03 05:39:00,156.079,156.079,156.079
2024-06-03 05:41:00,156.079,156.079,156.079
2024-06-03 05:42:00,156.104,156.104,156.104
2024-06-03 05:44:00,156.104,156.104,156.104
2024-06-03 05:45:00,156.104,156.104,156.104
2024-06-03 05:47:00,156.128,156.128,156.128
2024-06-03 05:48:00,156.104,156.104,156.104
2024-06-03 05:50:00,156.104,156.104,156.104
2024-06-03 05:51:00,156.079,156.079,156.079
2024-06-03 05:53:00,156.079,156.079,156.079
2024-06-03 05:54:00,156.079,156.079,156.079
2024-06-03 05:55:00,156.079,156.079,156.079
2024-06-03 05:57:00,156.055,156.055,156.055
2024-06-03 05:58:00,156.079,156.079,156.079
2024-06-03 06:00:00,156.104,156.104,156.104
2024-06-03 06:01:00,156.079,156.079,156.079
2024-06-03 06:03:00,156.079,156.079,156.079
2024-06-03 06:04:00,156.079,156.079,156.079
2024-06-03 06:06:00,156.079,156.079,156.079
2024-06-03 06:07:00,156.055,156.055,156.055
2024-06-03 06:08:00,156.079,156.079,156.079
2024-06-03 06:10:00,156.104,156.104,156.104
2024-06-03 06:11:00,156.104,156.104,156.104
2024-06-03 06:13:00,156.079,156.079,156.079
2024-06-03 06:14:00,156.079,156.079,156.079
2024-06-03 06:16:00,156.055,156.055,156.055
2024-06-03 06:17:00,156.079,156.079,156.079
2024-06-03 06:19:00,156.055,156.055,156.055
2024-06-03 06:20:00,156.079,156.079,156.079
2024-06-03 06:22:00,156.079,156.079,156.079
2024-06-03 06:23:00,156.079,156.079,156.079
2024-06-03 06:24:00,156.055,156.055,156.055
2024-06-03 06:26:00,156.079,156.079,156.079
2024-06-03 06:27:00,156.079,156.079,156.079
2024-06-03 06:29:00,156.079,156.079,156.079
2024-06-03 06:30:00,156.079,156.079,156.079
2024-06-03 06:32:00,156.079,156.079,156.079
2024-06-03 06:33:00,156.079,156.079,156.079
2024-06-03 06:35:00,156.079,156.079,156.079
2024-06-03 06:36:00,156.079,156.079,156.079
2024-06-03 06:38:00,156.079,156.079,156.079
2024-06-03 06:39:00,156.079,156.079,156.079
2024-06-03 06:40:00,156.079,156.079,156.079
2024-06-03 06:42:00,156.079,156.079,156.079
2024-06-03 06:43:00,156.079,156.079,156.079
2024-06-03 06:45:00,156.079,156.079,156.079
2024-06-03 06:46:00,156.079,156.079,156.079
